_id,state_id,state_abbr,year,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
ObjectId("5ea70f350e7500002003670d"),44,RI,2017,1056486,2474,21,,474,1525,18585,3219,13882,1484
ObjectId("5ea70f350e7500002003670e"),44,RI,2018,1057315,2317,16,,454,1366,17561,2810,13220,1531
ObjectId("5ea70f350e7500002003670f"),45,SC,2016,4959822,25137,358,2387,4071,18217,161534,33149,114455,13930
ObjectId("5ea70f350e75000020036710"),45,SC,1996,3699000,36875,332,1821,6361,28361,192986,47487,129650,15849
ObjectId("5ea70f350e75000020036711"),45,SC,1997,3760000,37235,314,1837,6624,28460,193402,46322,131325,15755
ObjectId("5ea70f350e75000020036712"),45,SC,1998,3836000,34647,306,1753,5943,26645,186960,44600,126412,15948
ObjectId("5ea70f350e75000020036713"),45,SC,1999,3885736,32920,258,1587,5760,25315,173987,39630,119912,14445
ObjectId("5ea70f350e75000020036714"),45,SC,2000,4012012,33225,291,1660,6220,25054,181290,40319,125385,15586
ObjectId("5ea70f350e75000020036715"),45,SC,2001,4062125,33114,330,1769,5987,25028,186054,42611,126742,16701
ObjectId("5ea70f350e75000020036716"),45,SC,2002,4103770,33761,298,1959,5774,25730,183808,43745,123196,16867
ObjectId("5ea70f350e75000020036717"),45,SC,2003,4148744,33455,303,1952,5801,25399,187592,43993,127809,15790
ObjectId("5ea70f350e75000020036718"),45,SC,2004,4197892,33160,286,1772,5468,25634,190456,43739,130991,15726
ObjectId("5ea70f350e75000020036719"),45,SC,2005,4246933,32590,314,1862,5657,24757,185606,42741,126489,16376
ObjectId("5ea70f350e7500002003671a"),45,SC,2006,4321249,33322,362,1834,5902,25224,184712,42952,125075,16685
ObjectId("5ea70f350e7500002003671b"),45,SC,2007,4407709,34630,364,1773,6354,26139,189304,45398,126802,17104
ObjectId("5ea70f350e7500002003671c"),45,SC,2008,4479800,32746,307,1686,6595,24158,189950,45964,126316,17670
ObjectId("5ea70f350e7500002003671d"),45,SC,2009,4561242,30799,305,1663,5753,23078,178310,45443,119250,13617
ObjectId("5ea70f350e7500002003671e"),45,SC,2010,4637106,27923,265,1551,5017,21090,181098,46261,121544,13293
ObjectId("5ea70f350e7500002003671f"),45,SC,2011,4673348,27894,320,1678,4631,21265,183243,47351,122255,13637
ObjectId("5ea70f350e75000020036720"),45,SC,2012,4723417,26474,332,1712,4511,19919,181049,45222,122340,13487
ObjectId("5ea70f350e75000020036721"),45,SC,1995,3673000,36067,292,1737,6461,27577,186656,46083,126416,14157
ObjectId("5ea70f350e75000020036722"),45,SC,2015,4894834,24448,407,1717,3950,17652,162830,34942,114778,13110
ObjectId("5ea70f350e75000020036723"),45,SC,2013,4771929,24263,305,1739,3965,17760,173261,40930,119730,12601
ObjectId("5ea70f350e75000020036724"),45,SC,2014,4829160,24038,322,1522,4018,17513,168281,37163,118173,12945
ObjectId("5ea70f350e75000020036725"),45,SC,1979,2932000,19889,368,1006,3156,15359,128651,44160,75807,8684
ObjectId("5ea70f350e75000020036726"),45,SC,1980,3064557,20225,348,1148,3620,15109,146461,51177,85905,9379
ObjectId("5ea70f350e75000020036727"),45,SC,1981,3166000,20275,330,1148,3805,14992,148127,50520,88887,8720
ObjectId("5ea70f350e75000020036728"),45,SC,1982,3203000,23061,348,1242,3921,17550,148657,47752,92009,8896
ObjectId("5ea70f350e75000020036729"),45,SC,1983,3264000,20133,321,1144,3425,15243,135590,42263,85501,7826
ObjectId("5ea70f350e7500002003672a"),45,SC,1984,3300000,20607,305,1329,3408,15565,133270,40646,84753,7871
ObjectId("5ea70f350e7500002003672b"),45,SC,1985,3347000,21121,304,1385,3143,16289,140892,41955,90260,8677
ObjectId("5ea70f350e7500002003672c"),45,SC,1986,3378000,22789,291,1395,3361,17742,150752,45276,96132,9344
ObjectId("5ea70f350e7500002003672d"),45,SC,1987,3425000,22773,318,1497,3463,17495,154021,46511,97892,9618
ObjectId("5ea70f350e7500002003672e"),45,SC,1988,3493000,25889,325,1493,4357,19714,163164,49467,103055,10642
ObjectId("5ea70f350e7500002003672f"),45,SC,1989,3512000,28576,320,1632,4574,22050,168772,48914,107845,12013
ObjectId("5ea70f350e75000020036730"),45,SC,1990,3486703,34050,390,1873,5313,26474,176729,48132,115144,13453
ObjectId("5ea70f350e75000020036731"),45,SC,1991,3560000,34621,402,2098,6092,26029,185359,51793,119784,13782
ObjectId("5ea70f350e75000020036732"),45,SC,1992,3603000,34029,373,2072,6148,25436,178298,49669,116186,12443
ObjectId("5ea70f350e75000020036733"),45,SC,1993,3643000,37281,377,1905,6825,28174,177779,47695,117553,12531
ObjectId("5ea70f350e75000020036734"),45,SC,1994,3664000,37756,353,1991,6817,28595,182114,46678,122252,13184
ObjectId("5ea70f350e75000020036735"),45,SC,2017,5021219,25412,380,,3884,18572,160368,31165,114931,14272
ObjectId("5ea70f350e75000020036736"),45,SC,2018,5084127,24825,392,,3553,18446,153421,29473,109616,14332
ObjectId("5ea70f350e75000020036737"),46,SD,2016,861542,3636,28,509,274,2808,17207,3002,12705,1500
ObjectId("5ea70f350e75000020036738"),46,SD,1996,732000,1297,9,300,138,850,20443,4077,15532,834
ObjectId("5ea70f350e75000020036739"),46,SD,1997,738000,1457,10,357,172,918,22491,4088,17545,858
ObjectId("5ea70f350e7500002003673a"),46,SD,1998,738000,1139,10,258,149,722,18227,3458,14006,763
ObjectId("5ea70f350e7500002003673b"),46,SD,1999,733133,1227,18,336,103,770,18159,3255,14043,861
ObjectId("5ea70f350e7500002003673c"),46,SD,2001,758324,1171,7,351,103,710,16473,3087,12571,815
ObjectId("5ea70f350e7500002003673d"),46,SD,2002,760437,1350,11,361,117,861,15992,3034,12139,819
ObjectId("5ea70f350e7500002003673e"),46,SD,2003,764905,1329,10,356,104,859,15324,2878,11572,874
ObjectId("5ea70f350e7500002003673f"),46,SD,2000,754844,1259,7,305,131,816,16252,2896,12558,798
ObjectId("5ea70f350e75000020036740"),46,SD,2004,770621,1319,17,336,112,854,14885,3148,10890,847
ObjectId("5ea70f350e75000020036741"),46,SD,2005,774883,1387,18,377,145,847,13694,2505,10350,839
ObjectId("5ea70f350e75000020036742"),46,SD,2006,781919,2071,30,465,158,1418,13812,3024,9954,834
ObjectId("5ea70f350e75000020036743"),46,SD,2007,796214,1926,31,433,118,1344,13829,2647,10398,784
ObjectId("5ea70f350e75000020036744"),46,SD,2008,804194,2227,37,562,134,1494,13867,2683,10266,918
ObjectId("5ea70f350e75000020036745"),46,SD,2009,812383,1777,30,501,117,1129,14378,2621,10891,866
ObjectId("5ea70f350e75000020036746"),46,SD,2010,816598,2196,23,385,154,1634,15188,3192,11196,800
ObjectId("5ea70f350e75000020036747"),46,SD,2011,823593,2105,20,503,167,1415,15299,2927,11423,949
ObjectId("5ea70f350e75000020036748"),46,SD,2012,834047,2701,23,600,157,1921,17326,3280,12973,1073
ObjectId("5ea70f350e75000020036749"),46,SD,2014,853304,2801,23,336,199,2101,16036,2817,12209,1010
ObjectId("5ea70f350e7500002003674a"),46,SD,1995,729000,1513,13,299,189,1012,20799,3942,15976,881
ObjectId("5ea70f350e7500002003674b"),46,SD,2015,857919,3302,33,367,215,2554,16739,2969,12576,1194
ObjectId("5ea70f350e7500002003674c"),46,SD,2013,845510,2733,18,454,156,2052,16274,3383,11955,936
ObjectId("5ea70f350e7500002003674d"),46,SD,1979,689000,1096,14,113,140,829,19297,4316,13782,1199
ObjectId("5ea70f350e7500002003674e"),46,SD,1980,688217,873,5,86,138,644,21447,4766,15521,1160
ObjectId("5ea70f350e7500002003674f"),46,SD,1981,685000,718,12,79,122,505,19922,4348,14587,987
ObjectId("5ea70f350e75000020036750"),46,SD,1982,691000,684,19,79,118,468,17592,3885,12889,818
ObjectId("5ea70f350e75000020036751"),46,SD,1983,700000,840,15,119,111,595,16993,3820,12453,720
ObjectId("5ea70f350e75000020036752"),46,SD,1984,706000,1041,13,190,105,733,17403,3529,13102,772
ObjectId("5ea70f350e75000020036753"),46,SD,1985,708000,967,13,168,121,665,17730,3867,13142,721
ObjectId("5ea70f350e75000020036754"),46,SD,1986,708000,883,28,125,115,615,18346,3919,13728,699
ObjectId("5ea70f350e75000020036755"),46,SD,1987,709000,849,13,146,87,603,18138,3787,13673,678
ObjectId("5ea70f350e75000020036756"),46,SD,1988,715000,813,22,192,87,512,17641,3703,13255,683
ObjectId("5ea70f350e75000020036757"),46,SD,1989,715000,969,9,229,84,647,18230,3394,14057,779
ObjectId("5ea70f350e75000020036758"),46,SD,1990,696004,1133,14,239,86,794,19116,3671,14678,767
ObjectId("5ea70f350e75000020036759"),46,SD,1991,703000,1281,12,279,132,858,20366,4146,15412,808
ObjectId("5ea70f350e7500002003675a"),46,SD,1992,711000,1383,4,368,120,891,19939,3849,15371,719
ObjectId("5ea70f350e7500002003675b"),46,SD,1993,715000,1490,24,318,107,1041,19661,3927,14915,819
ObjectId("5ea70f350e7500002003675c"),46,SD,1994,721000,1641,10,303,135,1193,20726,3938,15916,872
ObjectId("5ea70f350e7500002003675d"),46,SD,2017,873286,3753,27,,264,2887,16588,2835,12285,1468
ObjectId("5ea70f350e7500002003675e"),46,SD,2018,882235,3570,12,,262,2682,15251,2571,11156,1524
ObjectId("5ea70f350e7500002003675f"),47,TN,2016,6649404,42459,495,2714,7829,31332,191199,40607,135353,15239
ObjectId("5ea70f350e75000020036760"),47,TN,1996,5320000,41175,503,2475,11902,26295,248729,61896,152405,34428
ObjectId("5ea70f350e75000020036761"),47,TN,1997,5368000,42389,511,3056,11487,27335,253484,62899,156843,33742
ObjectId("5ea70f350e75000020036762"),47,TN,1998,5431000,38832,460,2485,9667,26220,234588,58432,148057,28099
ObjectId("5ea70f350e75000020036763"),47,TN,1999,5483535,38111,391,2415,8598,26707,219302,51362,142685,25255
ObjectId("5ea70f350e75000020036764"),47,TN,2000,5689283,40233,410,2186,9465,28172,237985,56344,154111,27530
ObjectId("5ea70f350e75000020036765"),47,TN,2001,5749398,42776,423,2196,10219,29938,252992,59705,165015,28272
ObjectId("5ea70f350e75000020036766"),47,TN,2002,5789796,41562,420,2290,9413,29439,249399,61248,161610,26541
ObjectId("5ea70f350e75000020036767"),47,TN,2003,5845208,40409,396,2129,9413,28471,256565,63323,166769,26473
ObjectId("5ea70f350e75000020036768"),47,TN,2004,5893298,41113,357,2282,8863,29611,254991,60386,169828,24777
ObjectId("5ea70f350e75000020036769"),47,TN,2005,5955745,45104,431,2194,10009,32470,256093,61508,169357,25228
ObjectId("5ea70f350e7500002003676a"),47,TN,2006,6038803,46043,419,2194,11143,32287,249860,63024,164183,22653
ObjectId("5ea70f350e7500002003676b"),47,TN,2007,6156719,46482,405,2201,11033,32843,252342,61817,168807,21718
ObjectId("5ea70f350e7500002003676c"),47,TN,2008,6214888,44913,412,2078,10804,31619,251089,65093,166793,19203
ObjectId("5ea70f350e7500002003676d"),47,TN,2009,6296254,41933,468,2019,9653,29793,237157,63832,158309,15016
ObjectId("5ea70f350e7500002003676e"),47,TN,2010,6357436,38909,359,2173,8361,28016,232855,64293,153729,14833
ObjectId("5ea70f350e7500002003676f"),47,TN,2011,6399787,38895,380,2095,8082,28338,230900,62830,153928,14142
ObjectId("5ea70f350e75000020036770"),47,TN,2012,6454914,41213,400,2047,8151,30615,217925,56231,148731,12963
ObjectId("5ea70f350e75000020036771"),47,TN,2013,6497269,38063,335,1904,7333,27895,207683,51334,144443,11906
ObjectId("5ea70f350e75000020036772"),47,TN,2014,6547779,39989,369,1870,7268,29757,200911,46798,141464,12649
ObjectId("5ea70f350e75000020036773"),47,TN,1995,5256000,40549,557,2477,11732,25783,241315,60086,147143,34086
ObjectId("5ea70f350e75000020036774"),47,TN,2015,6595056,40816,418,2032,7499,30098,196047,43753,139259,13035
ObjectId("5ea70f350e75000020036775"),47,TN,1979,4380000,18135,430,1511,7277,8917,157651,56710,84850,16091
ObjectId("5ea70f350e75000020036776"),47,TN,1980,4545590,20824,489,1700,8208,10427,183632,68251,98876,16505
ObjectId("5ea70f350e75000020036777"),47,TN,1981,4610000,19019,448,1735,7916,8920,179737,63811,100526,15400
ObjectId("5ea70f350e75000020036778"),47,TN,1982,4651000,19586,452,1651,8173,9310,185692,59934,110316,15442
ObjectId("5ea70f350e75000020036779"),47,TN,1983,4685000,18836,410,1682,8094,8650,169110,56498,97785,14827
ObjectId("5ea70f350e7500002003677a"),47,TN,1984,4717000,21010,394,1887,7867,10862,162462,53002,92176,17284
ObjectId("5ea70f350e7500002003677b"),47,TN,1985,4762000,22592,429,2027,8614,11522,175827,55563,97159,23105
ObjectId("5ea70f350e7500002003677c"),47,TN,1986,4803000,25919,501,2256,9978,13184,191861,63649,102103,26109
ObjectId("5ea70f350e7500002003677d"),47,TN,1987,4855000,25900,444,2133,9409,13914,200616,65632,107459,27525
ObjectId("5ea70f350e7500002003677e"),47,TN,1988,4919000,26205,461,2201,8537,15006,193647,60894,106052,26701
ObjectId("5ea70f350e7500002003677f"),47,TN,1989,4940000,27118,417,2270,7926,16505,195854,59621,109908,26325
ObjectId("5ea70f350e75000020036780"),47,TN,1990,4877185,32698,511,2415,9325,20447,213648,61646,124127,27875
ObjectId("5ea70f350e75000020036781"),47,TN,1991,4953000,35955,547,2299,10543,22566,229856,67608,131855,30393
ObjectId("5ea70f350e75000020036782"),47,TN,1992,5024000,37487,520,2377,10964,23626,220534,63665,127934,28935
ObjectId("5ea70f350e75000020036783"),47,TN,1993,5099000,39047,521,2544,11224,24758,228117,60299,137683,30135
ObjectId("5ea70f350e75000020036784"),47,TN,1994,5175000,38705,482,2545,10735,24943,226247,59080,138173,28994
ObjectId("5ea70f350e75000020036785"),47,TN,2017,6708794,43940,538,,7867,32507,198028,38819,140636,18573
ObjectId("5ea70f350e75000020036786"),47,TN,2018,6770010,42226,498,,7190,31717,191279,33132,137708,20439
ObjectId("5ea70f350e75000020036787"),48,TX,2017,28322717,123984,1405,,32120,75923,723143,133458,521767,67918
ObjectId("5ea70f350e75000020036788"),48,TX,2018,28701845,117927,1322,,28256,73656,679430,117911,491702,69817
ObjectId("5ea70f350e75000020036789"),48,TX,1996,19128000,123270,1477,8376,32804,80613,968732,204390,659414,104928
ObjectId("5ea70f350e7500002003678a"),48,TX,1997,19439000,117126,1327,8011,30522,77266,948231,201059,645451,101721
ObjectId("5ea70f350e7500002003678b"),48,TX,1998,19760000,111566,1346,7913,28677,73630,898496,194883,606967,96646
ObjectId("5ea70f350e7500002003678c"),48,TX,1999,20044141,112306,1217,7614,29405,74070,896261,190362,613862,92037
ObjectId("5ea70f350e7500002003678d"),48,TX,2000,20851820,113653,1238,7856,30257,74302,919658,188975,637522,93161
ObjectId("5ea70f350e7500002003678e"),48,TX,2001,21370983,122155,1332,8169,35348,77306,976654,204362,669625,102667
ObjectId("5ea70f350e7500002003678f"),48,TX,2002,21736925,126018,1302,8508,37580,78628,1004274,212602,688992,102680
ObjectId("5ea70f350e75000020036790"),48,TX,2003,22103374,122246,1422,8025,37017,75782,1016735,219877,698644,98214
ObjectId("5ea70f350e75000020036791"),48,TX,2004,22471549,121554,1364,8388,35817,75985,1010702,220118,696507,94077
ObjectId("5ea70f350e75000020036792"),48,TX,2005,22928508,121091,1407,8511,35790,75383,990293,219828,677042,93423
ObjectId("5ea70f350e75000020036793"),48,TX,2006,23507783,121602,1386,8429,37256,74531,959846,215710,648711,95425
ObjectId("5ea70f350e75000020036794"),48,TX,2007,23904380,122014,1419,8460,38778,73357,985421,228320,663101,94000
ObjectId("5ea70f350e75000020036795"),48,TX,2008,24326974,123585,1370,8055,37739,76421,969865,230046,654435,85384
ObjectId("5ea70f350e75000020036796"),48,TX,2009,24782302,121684,1330,8311,38022,74021,995082,240058,678455,76569
ObjectId("5ea70f350e75000020036797"),48,TX,2010,25253466,113231,1249,7622,32843,71517,951246,228597,654626,68023
ObjectId("5ea70f350e75000020036798"),48,TX,2011,25631778,104734,1130,7486,28620,67498,892810,215755,613131,63924
ObjectId("5ea70f350e75000020036799"),48,TX,2012,26060796,106475,1148,7715,30385,67227,876459,205002,606425,65032
ObjectId("5ea70f350e7500002003679a"),48,TX,2016,27904862,121064,1478,13367,33298,72842,769892,148796,552106,68990
ObjectId("5ea70f350e7500002003679b"),48,TX,1995,18724000,124303,1693,8563,33667,80380,940033,202642,632468,104923
ObjectId("5ea70f350e7500002003679c"),48,TX,2015,27429639,113193,1317,8941,31924,67629,779234,153067,558653,67514
ObjectId("5ea70f350e7500002003679d"),48,TX,2013,26505637,108757,1140,7610,31810,65351,862289,191062,605440,65787
ObjectId("5ea70f350e7500002003679e"),48,TX,2014,26979078,109711,1192,8400,31021,65862,813515,168085,577018,68412
ObjectId("5ea70f350e7500002003679f"),48,TX,1979,13385000,67988,2235,6043,25667,34043,725109,239758,412515,72836
ObjectId("5ea70f350e750000200367a0"),48,TX,1980,14169829,77978,2392,6700,29547,39339,792480,262600,450792,79088
ObjectId("5ea70f350e750000200367a1"),48,TX,1981,14755000,78560,2446,6821,28528,40765,814163,275978,454879,83306
ObjectId("5ea70f350e750000200367a2"),48,TX,1982,15280000,88178,2466,6816,33618,45278,874799,285967,501727,87105
ObjectId("5ea70f350e750000200367a3"),48,TX,1983,15724000,80546,2239,6333,29769,42205,848312,262198,503582,82532
ObjectId("5ea70f350e750000200367a4"),48,TX,1984,15989000,80737,2093,7343,28540,42761,883391,266074,529518,87799
ObjectId("5ea70f350e750000200367a5"),48,TX,1985,16370000,90030,2132,8364,31680,47854,985265,289825,595912,99528
ObjectId("5ea70f350e750000200367a6"),48,TX,1986,16682000,109925,2258,8607,40021,59039,1125897,341747,665029,119121
ObjectId("5ea70f350e750000200367a7"),48,TX,1987,16789000,105961,1959,8068,38053,57881,1190558,355597,711594,123367
ObjectId("5ea70f350e750000200367a8"),48,TX,1988,16780000,109499,2022,8119,39301,60057,1235870,361972,739642,134256
ObjectId("5ea70f350e750000200367a9"),48,TX,1989,16991000,111889,2029,7951,37913,63996,1234977,342346,741660,150971
ObjectId("5ea70f350e750000200367aa"),48,TX,1990,16986510,129343,2389,8750,44297,73907,1200151,314512,731224,154415
ObjectId("5ea70f350e750000200367ab"),48,TX,1991,17349000,145743,2652,9266,49700,84125,1210784,312693,734261,163830
ObjectId("5ea70f350e750000200367ac"),48,TX,1992,17656000,142369,2239,9437,44588,86105,1103779,268928,689780,145071
ObjectId("5ea70f350e750000200367ad"),48,TX,1993,18031000,137419,2147,9922,40469,84881,1023612,233913,664862,124837
ObjectId("5ea70f350e750000200367ae"),48,TX,1994,18378000,129838,2022,9102,37643,81071,949387,214687,623947,110753
ObjectId("5ea70f350e750000200367af"),49,UT,1996,2000000,6638,63,836,1377,4362,113079,16965,87542,8572
ObjectId("5ea70f350e750000200367b0"),49,UT,2005,2490334,5612,56,920,1095,3541,95546,14971,72082,8493
ObjectId("5ea70f350e750000200367b1"),49,UT,2017,3103118,7515,74,,1498,4185,86201,11780,64955,9466
ObjectId("5ea70f350e750000200367b2"),49,UT,2018,3161105,7368,60,,1236,4319,75156,9968,57460,7728
ObjectId("5ea70f350e750000200367b3"),49,UT,1998,2100000,6599,65,875,1385,4274,109025,17070,84255,7700
ObjectId("5ea70f350e750000200367b4"),49,UT,1999,2129836,5869,44,806,1158,3861,100130,14592,78156,7382
ObjectId("5ea70f350e750000200367b5"),49,UT,2000,2233169,5711,43,863,1242,3563,94247,14348,73438,6461
ObjectId("5ea70f350e750000200367b6"),49,UT,2006,2550063,5771,51,891,1242,3587,89572,14721,66480,8371
ObjectId("5ea70f350e750000200367b7"),49,UT,2007,2645330,6347,59,935,1425,3928,93082,15594,68573,8915
ObjectId("5ea70f350e750000200367b8"),49,UT,2008,2736424,6165,41,915,1421,3788,92373,14766,70299,7308
ObjectId("5ea70f350e750000200367b9"),49,UT,2009,2784572,5998,39,941,1304,3714,91751,15258,69556,6937
ObjectId("5ea70f350e750000200367ba"),49,UT,2010,2775479,5925,53,983,1269,3620,88316,15095,67242,5979
ObjectId("5ea70f350e750000200367bb"),49,UT,2011,2814347,5547,50,901,1079,3517,84084,13170,64727,6187
ObjectId("5ea70f350e750000200367bc"),49,UT,2012,2854871,5939,52,975,1105,3807,86284,13095,67157,6032
ObjectId("5ea70f350e750000200367bd"),49,UT,2001,2278712,5314,67,896,1197,3154,90993,13804,70676,6513
ObjectId("5ea70f350e750000200367be"),49,UT,2002,2318789,5488,47,943,1140,3358,97641,15124,74795,7722
ObjectId("5ea70f350e750000200367bf"),49,UT,2003,2352119,5889,60,919,1258,3652,100084,16961,75321,7802
ObjectId("5ea70f350e750000200367c0"),49,UT,2016,3044321,7406,74,1520,1528,4244,90561,12938,68261,9362
ObjectId("5ea70f350e750000200367c1"),49,UT,2014,2944498,6464,66,1114,1313,3538,85473,11656,66487,7330
ObjectId("5ea70f350e750000200367c2"),49,UT,1995,1951000,6415,76,834,1309,4196,112417,15623,89202,7592
ObjectId("5ea70f350e750000200367c3"),49,UT,2015,2990632,7138,57,1247,1329,4048,89797,12606,68464,8727
ObjectId("5ea70f350e750000200367c4"),49,UT,1979,1367000,4158,66,381,1062,2649,70918,16115,50216,4587
ObjectId("5ea70f350e750000200367c5"),49,UT,1980,1458729,4425,55,404,1170,2796,81357,19283,57354,4720
ObjectId("5ea70f350e750000200367c6"),49,UT,1981,1516000,4527,50,431,1286,2760,82643,19326,58855,4462
ObjectId("5ea70f350e750000200367c7"),49,UT,1982,1554000,4440,53,369,1344,2674,78451,17202,57341,3908
ObjectId("5ea70f350e750000200367c8"),49,UT,1983,1619000,4144,56,403,1041,2644,78715,16446,58453,3816
ObjectId("5ea70f350e750000200367c9"),49,UT,1984,1652000,4035,47,336,958,2694,74703,14176,56782,3745
ObjectId("5ea70f350e750000200367ca"),49,UT,1985,1645000,4398,50,381,908,3059,83072,15511,63668,3893
ObjectId("5ea70f350e750000200367cb"),49,UT,1986,1665000,4441,53,421,976,2991,86774,15233,67825,3716
ObjectId("5ea70f350e750000200367cc"),49,UT,1987,1680000,3861,55,365,887,2554,90532,15975,71038,3519
ObjectId("5ea70f350e750000200367cd"),49,UT,1988,1691000,4110,47,399,915,2749,90223,14898,71677,3648
ObjectId("5ea70f350e750000200367ce"),49,UT,1989,1707000,4417,45,489,898,2985,92577,15311,73210,4056
ObjectId("5ea70f350e750000200367cf"),49,UT,1990,1722850,4892,52,651,980,3209,92620,15172,73352,4096
ObjectId("5ea70f350e750000200367d0"),49,UT,1991,1770000,5077,52,808,976,3241,94178,14872,75041,4265
ObjectId("5ea70f350e750000200367d1"),49,UT,1992,1813000,5267,54,823,1014,3376,97322,16045,76964,4313
ObjectId("5ea70f350e750000200367d2"),49,UT,1993,1860000,5599,58,829,1090,3622,91816,14708,72603,4505
ObjectId("5ea70f350e750000200367d3"),49,UT,1994,1908000,5810,56,806,1213,3735,95332,15089,74554,5689
ObjectId("5ea70f350e750000200367d4"),49,UT,2004,2420708,5647,46,967,1236,3398,97762,15225,74889,7648
ObjectId("5ea70f350e750000200367d5"),49,UT,1997,2059000,6878,50,977,1408,4443,116569,18335,89090,9144
ObjectId("5ea70f350e750000200367d6"),49,UT,2013,2902787,6644,51,926,1247,3824,88334,13727,67115,7492
ObjectId("5ea70f350e750000200367d7"),52,VT,2017,624525,1082,17,,100,711,9339,1945,7169,225
ObjectId("5ea70f350e750000200367d8"),52,VT,2018,626299,1077,10,,70,710,8036,1467,6316,253
ObjectId("5ea70f350e750000200367d9"),52,VT,1996,589000,714,11,159,91,453,16973,3964,12124,885
ObjectId("5ea70f350e750000200367da"),52,VT,1997,589000,705,9,156,79,461,15953,3611,11542,800
ObjectId("5ea70f350e750000200367db"),52,VT,1998,591000,628,13,163,56,396,17924,3966,13084,874
ObjectId("5ea70f350e750000200367dc"),52,VT,1999,593740,676,17,136,65,458,16059,3537,11610,912
ObjectId("5ea70f350e750000200367dd"),52,VT,2000,608827,691,9,140,117,425,17494,3501,13184,809
ObjectId("5ea70f350e750000200367de"),52,VT,2001,612978,644,7,107,107,423,16334,3150,12426,758
ObjectId("5ea70f350e750000200367df"),52,VT,2002,616408,658,13,126,77,442,14942,3489,10684,769
ObjectId("5ea70f350e750000200367e0"),52,VT,2003,619343,707,15,126,62,504,13803,3017,10132,654
ObjectId("5ea70f350e750000200367e1"),52,VT,2004,621233,713,16,160,78,459,14559,3435,10537,587
ObjectId("5ea70f350e750000200367e2"),52,VT,2005,622387,782,8,153,76,545,14749,3185,10894,670
ObjectId("5ea70f350e750000200367e3"),52,VT,2006,623908,905,14,173,114,604,14920,3443,10857,620
ObjectId("5ea70f350e750000200367e4"),52,VT,2007,621254,802,13,128,79,582,14702,3200,10853,649
ObjectId("5ea70f350e750000200367e5"),52,VT,2008,621270,854,17,133,93,611,15903,3515,11802,586
ObjectId("5ea70f350e750000200367e6"),52,VT,2009,621760,837,8,132,111,586,15010,3471,11090,449
ObjectId("5ea70f350e750000200367e7"),52,VT,2010,625909,820,7,141,76,596,14160,3348,10373,439
ObjectId("5ea70f350e750000200367e8"),52,VT,2011,626592,925,11,146,99,669,15086,3838,10720,528
ObjectId("5ea70f350e750000200367e9"),52,VT,2012,625953,891,8,131,114,638,15653,4179,11014,460
ObjectId("5ea70f350e750000200367ea"),52,VT,2016,623354,851,14,178,78,589,9705,1884,7637,184
ObjectId("5ea70f350e750000200367eb"),52,VT,2014,626767,643,10,85,72,444,9721,2092,7375,254
ObjectId("5ea70f350e750000200367ec"),52,VT,1995,585000,692,13,165,64,450,19395,4451,14150,794
ObjectId("5ea70f350e750000200367ed"),52,VT,2015,626088,747,10,104,105,482,9064,2034,6834,196
ObjectId("5ea70f350e750000200367ee"),52,VT,2013,626855,775,10,113,75,554,13882,3352,10193,337
ObjectId("5ea70f350e750000200367ef"),52,VT,1979,493000,908,7,113,141,647,25217,7779,15776,1662
ObjectId("5ea70f350e750000200367f0"),52,VT,1980,511299,914,11,149,199,555,24592,7806,15278,1508
ObjectId("5ea70f350e750000200367f1"),52,VT,1981,515000,659,22,170,142,325,25404,8033,15860,1511
ObjectId("5ea70f350e750000200367f2"),52,VT,1982,516000,655,12,180,119,344,23555,6080,16160,1315
ObjectId("5ea70f350e750000200367f3"),52,VT,1983,525000,696,19,214,146,317,21001,5724,14296,981
ObjectId("5ea70f350e750000200367f4"),52,VT,1984,530000,769,12,105,122,530,20261,5387,14054,820
ObjectId("5ea70f350e750000200367f5"),52,VT,1985,535000,790,18,103,112,557,20011,5210,13924,877
ObjectId("5ea70f350e750000200367f6"),52,VT,1986,541000,807,11,118,120,558,20708,5135,14593,980
ObjectId("5ea70f350e750000200367f7"),52,VT,1987,548000,748,15,123,92,518,22658,6085,15485,1088
ObjectId("5ea70f350e750000200367f8"),52,VT,1988,556000,791,11,128,89,563,22786,6098,15591,1097
ObjectId("5ea70f350e750000200367f9"),52,VT,1989,567000,753,11,131,102,509,22429,5835,15466,1128
ObjectId("5ea70f350e750000200367fa"),52,VT,1990,562758,716,13,146,66,491,23713,6119,16424,1170
ObjectId("5ea70f350e750000200367fb"),52,VT,1991,567000,662,12,173,67,410,21764,5784,15161,819
ObjectId("5ea70f350e750000200367fc"),52,VT,1992,570000,624,12,142,51,419,18813,4706,13507,600
ObjectId("5ea70f350e750000200367fd"),52,VT,1993,576000,658,21,229,52,356,22223,5036,16423,764
ObjectId("5ea70f350e750000200367fe"),52,VT,1994,580000,562,6,160,71,325,18290,4274,13154,862
ObjectId("5ea70f350e750000200367ff"),51,VA,2017,8465207,17811,470,,4331,9984,152515,18524,123812,10179
ObjectId("5ea70f350e75000020036800"),51,VA,2018,8517685,17032,391,,3604,10113,141885,15574,115533,10778
ObjectId("5ea70f350e75000020036801"),51,VA,1996,6675000,22782,500,1783,8181,12318,242100,39255,184237,18608
